rank,feature,gain_importance,cumulative_pct,cohens_d,abs_d,effect_size
2051,F3747_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2052,F3746_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2053,F3745_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2054,F3744_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2055,F3743_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2056,F3742_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2057,F3741_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2058,F3749_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2059,F3704_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2060,F3703_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2061,F3702_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2062,F3701_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2063,F3700_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2064,F3699_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2065,F3698_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2066,F3723_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2067,F3696_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2068,F3695_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2069,F3694_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2070,F3693_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2071,F3692_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2072,F3691_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2073,F3690_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2074,F3689_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2075,F3697_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2076,F3722_missing,0,100.0,0.48477110405590884,0.48477110405590884,small
2077,F3721_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2078,F3720_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2079,F3719_missing,0,100.0,0.48477110405590884,0.48477110405590884,small
2080,F3718_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2081,F3717_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2082,F3716_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2083,F3715_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2084,F3705_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2085,F3713_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2086,F3712_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2087,F3711_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2088,F3710_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2089,F3709_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
2090,F3708_missing,0,100.0,-0.011837700941399413,0.011837700941399413,negligible
